1.281562657292541207e-01
1.333093935618700487e-01
9.111625765721606540e-02
8.372174122083998749e-02
9.531750186067051989e-02
1.357776072008347601e-01
8.192883103057335692e-01
6.263655604279053102e-02
1.380665533063798467e-01
1.377743962284272983e-01
1.367956390318854354e-01
1.354425906178320094e-01
2.693584851425495294e-02
8.274384129047129832e-02
1.377125928493830309e-01
7.602838487918383015e-01
1.383557470118050026e-01
7.594222874001183010e-01
1.390097443437097180e-01
7.712646474476491099e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.373860602242329976e-01
8.955968121461233000e-01
5.412563245946849094e-02
1.368012602665124311e-01
3.427517513957262785e-01
9.535848284633978433e-02
1.022640873766953590e-01
1.350804859757459009e-01
1.414483982308479548e-01
1.371718680652146971e-01
1.393313970997615836e-01
4.522070842338470897e-01
1.282561953640420915e-01
1.282260892373862371e-01
2.871668503023850905e-01
1.270204940865464482e-01
1.273641488016614698e-01
5.236834294803994760e-01
1.296998089699722967e-01
1.418705953993922853e-01
1.273151896235858727e-01
1.380202958182320250e-01
1.268719445755945585e-01
6.550889548590121958e-01
7.577269145770332281e-01
7.474382626007142205e-02
4.648601662630634235e-01
1.255998402827930849e-01
1.903361708051294898e-01
1.262281507973154748e-01
4.638568081583487046e-02
7.486375581539446433e-02
1.205112502197223795e-01
1.212080993917458022e-01
1.407942251655977806e-01
1.395433815639035569e-01
1.157110615009878801e-01
1.401081892932427020e-01
1.414101343492611407e-01
1.413701928410499575e-01
1.413592816324669155e-01
1.429102739800970634e-01
1.441336034448628678e-01
1.439896291838798914e-01
1.418046646954309320e-01
1.408224630312927550e-01
1.411572563473763309e-01
1.349930481418996076e-01
4.242180859915772317e-01
7.559759670333011938e-02
1.397684201389972347e-01
1.417565595884098528e-01
3.816185570657416037e-01
1.415617690884811986e-01
1.476420642985862008e-01
1.425541651515539465e-01
4.673620980207933706e-01
7.491029519082691435e-01
1.513037513403585055e-01
8.768418217576993967e-02
8.610845874115152787e-01
1.470134107304084115e-01
9.892928708921522318e-02
7.368375113611803640e-01
1.284697517141970835e-01
1.491223010927182346e-01
9.920207515864251646e-02
7.849019461077931803e-01
8.690954167729519897e-02
2.755079663131595330e-02
1.456241705552931143e-01
1.472581560474680307e-01
1.334230454624721895e-01
1.487984759911326338e-01
2.066125406457927985e-02
1.459354325105527983e-01
1.015846279831382759e-01
1.017032476533873825e-01
1.476867090544094763e-01
2.089312154760267909e-02
1.120382387185380052e-01
1.461262597833339061e-01
1.121137244908154557e-01
1.450482605722984153e-01
1.056339688643508495e-01
1.056175351981472332e-01
9.327557709085282367e-02
7.319439839462870134e-01
1.101826705064135881e-01
8.722165980756958759e-02
8.719446544760348083e-02
1.126901138235001654e-01
8.190342988889347253e-02
5.870468130892581016e-01
1.311918660196091657e-01
8.153099223577078836e-02
9.590321652396498475e-01
1.407790493025621037e-01
1.407512056883743479e-01
1.407372702016933264e-01
1.359064669579449491e-01
7.001515704714464938e-01
1.397681469690567058e-01
1.392987769706826306e-01
8.761118758264241357e-02
1.118889405956017546e-01
8.763552751296599386e-02
6.936865283977330376e-01
1.372100264602192643e-01
1.380662633632258884e-01
1.390995446420889015e-01
1.390805437788016352e-01
1.387686552857785860e-01
1.378897016779445373e-01
1.359424815203095493e-01
4.221093543698241080e-01
5.109218419129002431e-02
7.914934103726006809e-02
1.362514826737237505e-01
1.324474908115751692e-01
1.318590840771145245e-01
8.089498607164517796e-02
1.979727168305429885e-02
1.978483025511885984e-02
1.341972853251597320e-01
7.414095272289876748e-01
5.651678654010090508e-01
7.493431913020306978e-02
